numords,totdol,last,buyer,dollars,rfm1,rfm2
1,69,17,no,0,153,155
4,244,525,no,0,423,422
7,544,200,no,0,222,211
5,461,192,no,0,222,221
1,53,123,no,0,154,155
1,31,135,no,0,155,155
1,129,38,no,0,152,154
6,440,144,no,0,222,212
60,4301,65,no,0,111,111
15,1071,33,no,0,113,111
2,123,997,no,0,534,544
10,416,553,yes,30,414,412
9,874,316,no,0,213,211
2,48,738,no,0,435,445
3,357,24,no,0,141,132
1,35,882,no,0,555,555
4,216,189,no,0,225,223
4,472,511,no,0,322,321
1,59,393,no,0,354,355
2,353,612,no,0,431,442
2,163,501,no,0,343,343
2,453,219,no,0,241,241
1,9,367,no,0,355,355
1,193,473,no,0,351,353
8,667,350,no,0,313,311
3,186,470,no,0,334,333
2,57,256,no,0,245,245
12,917,535,no,0,412,411
3,300,934,yes,15,522,532
2,208,522,no,0,432,443
1,84,1052,no,0,553,554
1,154,746,no,0,451,453
3,628,325,no,0,231,231
1,19,743,no,0,455,455
1,59,728,no,0,454,455
2,234,679,no,0,432,443
3,127,528,no,0,425,434
1,307,499,no,0,351,352
1,59,373,no,0,354,355
1,329,359,no,0,351,352
1,199,207,no,0,251,253
1,94,199,no,0,252,254
1,99,18,no,0,153,154
12,1249,109,no,0,113,111
4,479,357,no,0,322,321
2,198,80,no,0,143,143
37,1846,953,no,0,511,511
19,871,123,no,0,114,111
12,1520,998,no,0,511,511
8,445,6,no,0,124,112
2,148,883,no,0,534,543
4,215,1087,no,0,523,523
8,933,378,no,0,312,311
1,89,563,no,0,453,454
2,226,263,no,0,242,243
1,53,501,no,0,354,355
2,90,380,no,0,344,344
1,214,480,no,0,351,353
1,109,249,no,0,252,254
1,59,240,no,0,254,255
1,64,718,no,0,453,455
1,49,403,no,0,354,355
1,29,389,no,0,355,355
4,367,74,no,0,133,122
1,14,749,no,0,555,555
9,772,36,no,0,122,111
2,98,732,no,0,434,444
1,189,578,no,0,451,453
2,228,723,no,0,432,443
1,59,687,no,0,454,455
4,326,18,no,0,133,122
1,69,204,no,0,253,255
21,1718,926,no,0,511,511
9,592,284,no,0,214,211
2,336,247,no,0,241,242
1,149,738,no,0,452,453
5,344,11,no,0,133,122
2,252,604,no,0,432,442
3,87,105,no,0,145,134
1,29,53,no,0,155,155
4,135,982,no,0,525,524
5,460,765,no,0,513,521
6,192,273,no,0,225,213
3,260,422,no,0,333,332
2,218,669,no,0,432,443
8,960,25,no,0,121,111
1,79,753,no,0,553,554
1,39,690,no,0,455,455
4,168,123,no,0,135,123
1,139,444,no,0,352,354
1,159,410,no,0,351,353
1,49,366,no,0,354,355
1,142,322,no,0,251,253
1,44,284,no,0,254,255
1,14,277,no,0,255,255
2,284,1008,no,0,531,542
1,139,798,no,0,552,554
2,226,415,no,0,342,343
2,158,35,no,0,144,143
10,970,1,no,0,121,111
6,280,644,no,0,415,412
9,356,249,no,0,215,212
5,306,262,no,0,224,222
6,351,365,no,0,315,312
13,1185,4,no,0,113,111
2,102,527,no,0,434,444
6,207,613,no,0,415,413
8,538,308,no,0,214,211
3,377,718,no,0,422,432
1,17,868,no,0,555,555
3,177,498,no,0,334,333
1,109,605,no,0,452,454
2,183,377,no,0,343,343
3,169,18,no,0,143,133
10,377,703,no,0,414,412
6,521,548,no,0,413,411
5,445,189,no,0,222,222
3,247,805,no,0,523,532
4,153,920,no,0,524,523
2,166,319,no,0,243,243
7,572,21,no,0,123,111
2,63,675,no,0,435,445
2,71,325,no,0,245,245
1,89,536,no,0,453,454
1,143,507,no,0,352,353
1,129,305,no,0,252,254
2,131,192,no,0,244,244
47,2527,14,no,0,111,111
12,905,161,no,0,213,211
1,109,687,no,0,452,454
4,419,1115,no,0,521,522
4,267,815,no,0,523,522
4,285,280,no,0,224,222
3,352,182,no,0,232,232
2,196,270,no,0,242,243
4,403,470,no,0,322,322
2,293,759,no,0,531,542
2,178,431,no,0,343,343
2,86,541,no,0,434,444
1,49,752,no,0,554,555
2,114,91,yes,160,144,144
1,89,617,no,0,453,454
1,39,577,no,0,455,455
1,35,506,no,0,355,355
1,197,123,no,0,151,153
11,762,520,no,0,412,411
6,289,1047,no,0,514,512
2,278,939,no,0,531,542
27,1521,204,no,0,211,211
2,98,415,no,0,344,344
4,426,444,no,0,322,322
1,125,884,no,0,552,554
2,98,21,no,0,145,144
3,362,242,no,0,232,232
6,752,262,no,0,221,211
7,679,616,no,0,412,411
3,176,562,no,0,424,433
5,317,843,no,0,514,522
4,397,438,no,0,322,322
3,367,394,no,0,332,332
1,149,1033,no,0,552,553
2,158,1001,no,0,533,543
2,256,410,no,0,342,342
1,251,676,no,0,451,452
1,49,633,no,0,454,455
1,29,429,no,0,355,355
2,119,225,no,0,244,244
1,139,364,no,0,352,354
2,33,562,no,0,435,445
34,2114,826,no,0,511,511
13,554,172,no,0,214,211
18,874,368,no,0,312,311
5,324,639,no,0,414,422
4,612,878,no,0,521,521
4,311,310,no,0,224,222
1,59,624,no,0,454,455
3,332,71,no,0,141,132
6,711,485,no,0,313,311
1,137,725,no,0,452,454
1,119,815,no,0,552,554
1,204,753,no,0,551,553
2,87,291,no,0,244,244
2,133,100,no,0,144,144
2,173,588,yes,177,433,443
1,104,417,no,0,352,354
2,128,218,no,0,244,244
3,247,135,no,0,142,132
4,135,780,no,0,525,524
6,394,634,no,0,414,412
3,157,402,no,0,334,333
2,328,325,no,0,241,242
2,298,494,no,0,341,342
10,1184,581,no,0,411,411
4,460,105,no,0,132,121
1,199,1011,no,0,551,553
2,135,868,no,0,534,544
2,78,577,no,0,435,444
3,107,46,no,0,144,134
2,218,492,no,0,342,343
1,29,389,no,0,355,355
1,107,472,no,0,352,354
2,178,189,no,0,243,243
2,358,73,no,0,141,142
11,558,500,no,0,313,311
15,882,73,no,0,114,111
7,225,553,no,0,415,413
8,300,95,no,0,125,112
2,208,952,no,0,532,543
15,694,3,no,0,115,111
2,192,872,no,0,533,543
1,224,1113,no,0,551,553
2,243,886,no,0,532,542
1,49,820,no,0,554,555
1,219,779,no,0,551,553
6,408,507,no,0,314,312
1,89,735,no,0,453,454
1,39,583,no,0,455,455
1,7,576,no,0,455,455
2,108,497,no,0,344,344
1,79,527,no,0,453,454
1,24,414,no,0,355,355
1,159,389,no,0,351,353
1,259,385,no,0,351,352
3,325,58,no,0,141,132
2,158,25,no,0,144,143
1,169,199,no,0,251,253
2,178,38,no,0,143,143
1,99,42,no,0,153,154
1,46,9,no,0,154,155
19,1990,504,no,0,311,311
6,649,841,no,0,512,511
12,1079,127,no,0,113,111
4,222,448,no,0,324,323
3,96,725,no,0,425,434
5,475,486,no,0,322,321
1,136,1019,no,0,552,554
1,49,984,no,0,554,555
7,460,14,no,0,123,111
1,99,767,no,0,553,554
3,82,389,no,0,335,334
1,24,679,no,0,455,455
1,76,11,no,0,153,154
33,2472,794,no,0,511,511
56,2005,352,no,0,311,311
12,937,84,no,0,114,111
2,282,806,no,0,531,542
2,229,942,no,0,532,543
6,412,802,no,0,513,512
1,39,947,no,0,555,555
3,61,247,no,0,235,235
3,364,207,no,0,231,232
1,16,757,no,0,555,555
2,161,154,no,0,243,243
1,139,613,no,0,452,454
2,202,407,no,0,342,343
1,49,415,no,0,354,355
2,298,284,no,0,241,242
1,79,396,no,0,353,354
1,79,365,no,0,353,354
1,29,325,no,0,255,255
1,350,115,no,0,151,152
1,59,51,no,0,154,155
11,507,123,no,0,115,111
3,189,86,no,0,143,133
2,298,67,no,0,142,142
4,575,374,no,0,321,321
1,104,1046,no,0,553,554
2,41,147,no,0,245,245
1,19,624,no,0,455,455
1,274,505,no,0,351,352
1,99,399,no,0,352,354
1,149,315,no,0,251,253
2,208,248,no,0,242,243
10,424,142,yes,46,215,212
1,69,1050,no,0,554,555
5,182,487,no,0,325,323
2,259,745,no,0,431,442
3,320,484,no,0,332,332
6,251,248,no,0,224,212
1,139,578,no,0,452,454
3,584,219,no,0,231,231
1,39,367,no,0,354,355
1,107,133,no,0,152,154
1,159,53,no,0,151,153
7,511,80,no,0,123,111
3,97,974,no,0,525,534
12,424,374,no,0,314,312
2,118,861,no,0,534,544
2,397,919,no,0,531,542
1,74,1085,no,0,553,555
3,125,599,no,0,425,434
2,124,632,no,0,434,444
1,39,946,no,0,555,555
1,75,716,no,0,453,454
2,158,172,no,0,243,243
2,126,409,no,0,344,344
1,19,514,no,0,455,455
1,158,507,no,0,351,353
1,62,494,no,0,353,355
1,114,346,no,0,252,254
1,35,151,no,0,254,255
6,318,214,no,0,223,212
13,406,128,no,0,115,112
8,465,304,no,0,215,211
7,301,67,no,0,125,112
4,245,364,yes,25,324,322
5,385,541,no,0,414,422
4,136,7,no,0,135,124
1,99,641,no,0,453,454
4,75,114,no,0,135,124
2,1643,814,no,0,531,541
2,160,151,no,0,243,243
1,9,1099,no,0,555,555
2,54,486,no,0,345,345
2,145,785,no,0,534,543
4,228,185,no,0,224,223
1,18,727,no,0,455,455
2,101,549,no,0,434,444
1,128,822,no,0,552,554
2,234,724,no,0,432,443
10,501,438,no,0,314,311
3,276,354,no,0,332,332
1,80,519,no,0,453,454
1,38,512,no,0,354,355
3,81,417,no,0,335,334
1,69,448,no,0,353,355
1,179,324,no,0,251,253
1,49,267,no,0,254,255
2,308,165,no,0,241,242
1,109,32,no,0,152,154
2,258,952,no,0,532,542
1,107,483,no,0,352,354
1,79,373,no,0,353,354
1,204,261,no,0,251,253
44,3386,21,no,0,111,111
5,529,252,no,0,222,221
6,204,309,no,0,225,213
1,349,400,no,0,351,352
6,1138,199,no,0,221,211
6,406,270,no,0,223,212
4,231,157,no,0,224,223
2,118,940,no,0,534,544
4,440,275,no,0,222,222
11,621,42,no,0,115,111
1,201,1018,no,0,551,553
1,179,870,no,0,551,553
1,149,597,no,0,452,453
1,103,571,no,0,452,454
1,29,319,no,0,255,255
3,304,109,no,0,142,132
1,19,214,no,0,255,255
1,287,98,no,0,151,152
1,149,81,no,0,152,153
4,239,151,no,0,224,223
10,313,428,no,0,315,312
4,155,172,no,0,225,223
1,159,694,no,0,451,453
2,60,233,no,0,245,245
7,565,543,no,0,413,411
31,1024,13,no,0,114,111
2,128,382,no,0,344,344
1,24,557,no,0,455,455
1,99,554,no,0,453,454
1,99,358,no,0,352,354
5,212,101,no,0,134,123
6,351,288,no,0,223,212
6,439,309,no,0,222,212
5,836,598,no,0,412,421
9,260,389,no,0,315,312
1,134,861,no,0,552,554
2,51,662,no,0,435,445
2,138,389,no,0,343,344
4,343,275,no,0,223,222
1,99,627,no,0,453,454
1,241,514,no,0,451,452
1,129,493,no,0,352,354
1,76,486,no,0,353,354
3,67,72,no,0,145,135
1,26,113,no,0,155,155
10,843,50,no,0,121,111
4,187,353,no,0,325,323
4,136,802,no,0,525,524
8,594,680,no,0,413,411
3,303,381,no,0,332,332
4,165,501,no,0,325,323
2,203,463,no,0,342,343
2,118,984,no,0,534,544
1,79,1046,no,0,553,554
15,833,53,no,0,114,111
1,17,900,no,0,555,555
2,156,396,no,0,343,343
1,9,745,no,0,455,455
2,123,379,no,0,344,344
1,12,669,no,0,455,455
1,34,556,no,0,455,455
1,69,541,no,0,453,455
1,103,470,no,0,352,354
1,149,304,no,0,251,253
1,119,296,no,0,252,254
1,35,154,no,0,254,255
1,19,273,no,0,255,255
2,249,193,no,0,242,242
1,89,170,no,0,253,254
1,139,87,no,0,152,154
1,49,79,no,0,154,155
14,1363,374,no,0,311,311
13,1108,395,no,0,311,311
8,1003,399,no,0,312,311
3,237,1089,no,0,523,533
2,98,739,no,0,434,444
1,169,725,no,0,451,453
1,109,878,no,0,553,554
1,197,841,no,0,551,553
4,336,609,no,0,422,422
1,139,781,no,0,552,554
1,144,742,no,0,452,453
1,9,732,no,0,455,455
8,385,3,no,0,124,112
1,59,459,no,0,354,355
3,327,44,no,0,141,132
3,102,1053,no,0,525,534
2,163,378,no,0,343,343
1,79,639,no,0,453,454
3,164,487,no,0,334,333
2,120,16,no,0,144,144
8,1312,21,no,0,121,111
5,340,3,no,0,133,122
9,951,99,no,0,121,111
1,119,963,no,0,552,554
1,159,945,no,0,552,553
1,199,746,no,0,451,453
5,236,399,no,0,324,323
1,49,298,no,0,254,255
1,179,149,no,0,251,253
2,158,735,no,0,433,443
6,757,49,no,0,122,111
3,77,136,no,0,145,134
3,597,938,no,0,521,531
1,38,779,no,0,555,555
20,378,401,yes,40,314,312
8,338,191,no,0,215,212
2,508,368,yes,90,341,341
1,194,1080,no,0,551,553
1,49,1078,no,0,554,555
1,99,933,no,0,553,554
4,358,513,no,0,323,322
10,517,786,no,0,513,511
23,2305,80,no,0,111,111
4,161,318,no,0,225,223
4,146,155,no,0,225,223
2,108,1073,no,0,535,544
5,619,3,no,0,131,121
2,219,998,no,0,532,543
2,138,589,no,0,433,444
1,14,536,no,0,455,455
1,69,16,no,0,153,155
4,578,494,no,0,321,321
9,378,28,no,0,124,112
30,3765,46,no,0,111,111
1,103,514,no,0,452,454
1,269,756,no,0,551,552
2,178,570,no,0,433,443
1,59,459,no,0,354,355
1,49,305,no,0,254,255
17,1203,329,no,0,212,211
4,673,913,no,0,521,521
4,327,450,no,0,323,322
2,156,981,no,0,533,543
1,39,1089,no,0,555,555
1,99,777,no,0,553,554
2,148,99,no,0,144,143
1,59,456,no,0,354,355
1,164,259,no,0,251,253
7,494,23,no,0,123,111
2,833,1106,no,0,531,541
6,656,549,no,0,412,411
3,343,346,no,0,232,232
2,158,910,no,0,533,543
1,284,833,no,0,551,552
3,208,585,no,0,424,433
1,24,675,no,0,455,455
1,169,669,no,0,451,453
3,512,74,no,0,141,131
3,197,249,no,0,233,233
1,214,382,no,0,351,353
1,152,137,no,0,151,153
1,54,84,no,0,154,155
2,264,1019,no,0,532,542
2,728,758,no,0,531,541
3,137,387,no,0,335,334
4,151,144,no,0,225,223
2,232,508,no,0,342,343
1,89,676,no,0,453,454
1,39,547,no,0,455,455
1,39,366,no,0,354,355
4,539,329,no,0,222,221
3,267,442,no,0,333,332
5,150,364,no,0,325,323
1,99,722,no,0,453,454
1,215,403,no,0,351,353
2,150,65,no,0,144,143
1,49,67,no,0,154,155
6,354,247,no,0,223,212
6,391,50,no,0,124,112
4,333,667,no,0,422,422
5,209,25,no,0,134,123
4,80,74,no,0,135,124
2,118,932,no,0,534,544
1,99,994,no,0,553,554
1,35,948,no,0,555,555
1,139,942,no,0,552,554
2,64,611,no,0,435,445
1,179,857,no,0,551,553
1,19,802,no,0,555,555
3,362,543,no,0,422,432
2,98,721,no,0,434,444
2,148,444,no,0,343,343
1,59,575,no,0,454,455
1,35,501,no,0,355,355
1,39,28,no,0,155,155
7,145,781,no,0,515,513
5,390,22,no,0,132,122
5,764,109,no,0,131,121
2,308,575,no,0,431,442
9,649,549,no,0,412,411
9,570,420,no,0,313,311
4,375,225,no,0,223,222
2,133,855,yes,100,534,544
1,377,787,no,0,551,552
1,39,695,no,0,455,455
1,49,93,no,0,154,155
3,321,52,no,0,141,132
1,74,317,no,0,253,255
3,182,206,no,0,234,233
1,19,268,no,0,255,255
3,130,728,no,0,425,434
1,299,465,no,0,351,352
15,494,389,no,0,314,311
15,516,347,yes,48,314,311
15,1162,53,no,0,113,111
5,245,564,no,0,415,422
7,502,744,no,0,413,411
2,224,52,no,0,142,143
2,58,252,no,0,245,245
2,348,806,no,0,531,542
1,34,646,no,0,455,455
1,129,613,no,0,452,454
1,80,469,no,0,353,354
1,59,438,no,0,354,355
1,39,386,no,0,354,355
1,99,178,no,0,252,254
1,69,168,no,0,253,255
1,139,102,no,0,152,154
1,139,74,no,0,152,154
1,39,39,no,0,155,155
2,736,371,no,0,341,341
5,267,1093,no,0,515,522
4,927,99,no,0,131,121
6,481,281,no,0,222,211
1,152,834,no,0,552,553
3,673,605,no,0,421,431
4,179,606,no,0,424,423
1,169,683,no,0,451,453
1,55,738,no,0,454,455
1,594,634,no,0,451,451
5,88,149,no,0,225,224
1,19,567,no,0,455,455
2,173,386,no,0,343,343
4,521,269,no,0,222,221
1,79,358,no,0,353,354
2,138,298,no,0,243,244
2,338,99,no,0,141,142
7,303,374,no,0,315,312
1,24,357,no,0,355,355
1,53,99,no,0,154,155
40,1958,217,no,0,211,211
5,437,585,no,0,414,422
1,224,1025,no,0,551,553
1,66,1099,no,0,554,555
1,29,15,no,0,155,155
14,483,36,no,0,115,111
5,351,151,no,0,223,222
6,289,123,no,0,125,112
5,355,177,no,0,223,222
1,25,994,no,0,555,555
3,267,560,no,0,423,432
2,143,51,no,0,144,143
1,79,578,no,0,453,454
2,66,232,no,0,245,245
1,120,506,no,0,352,354
2,64,1,no,0,145,145
3,97,407,no,0,335,334
2,98,291,no,0,244,244
1,19,9,no,0,155,155
30,484,298,no,0,215,211
4,556,316,no,0,221,221
4,561,821,no,0,521,521
3,171,724,no,0,424,433
2,168,560,no,0,433,443
1,119,610,no,0,452,454
1,139,561,no,0,452,454
5,290,198,no,0,224,222
1,39,421,no,0,354,355
4,500,235,no,0,222,221
9,658,316,no,0,214,211
2,200,74,no,0,143,143
2,88,620,no,0,434,444
8,2388,158,no,0,211,211
1,89,876,no,0,553,554
3,103,238,no,0,235,234
2,52,469,no,0,345,345
4,48,578,no,0,425,425
3,190,277,no,0,234,233
1,71,837,no,0,553,555
1,249,571,no,0,451,452
1,71,375,no,0,353,355
11,357,16,no,0,115,112
8,617,728,no,0,412,411
2,108,74,no,0,144,144
3,189,638,no,0,424,433
2,43,357,no,0,345,345
1,149,127,no,0,152,153
4,469,938,no,0,521,521
14,425,2,no,0,115,112
1,9,1095,no,0,555,555
1,175,856,no,0,551,553
1,229,983,no,0,551,553
1,109,185,no,0,252,254
3,371,39,no,0,141,132
1,189,555,no,0,451,453
2,138,885,no,0,534,544
1,29,697,no,0,455,455
9,510,675,no,0,413,411
4,208,534,no,0,424,423
13,655,24,no,0,115,111
7,261,198,no,0,224,212
4,368,277,no,0,223,222
5,563,130,no,0,131,121
3,70,602,no,0,425,435
5,299,809,no,0,514,522
5,161,528,no,0,415,423
5,219,204,no,0,225,223
1,37,1107,no,0,555,555
3,217,725,no,0,423,433
3,480,575,no,0,421,431
1,99,688,no,0,453,454
1,269,666,no,0,451,452
1,363,556,no,0,451,452
2,113,18,no,0,144,144
1,79,315,no,0,253,254
1,39,155,no,0,254,255
19,999,487,no,0,312,311
3,94,560,no,0,425,434
5,152,767,no,0,515,523
7,899,207,yes,40,221,211
6,303,274,no,0,224,212
4,463,450,no,0,322,321
6,1167,51,no,0,121,111
4,471,1089,no,0,521,521
2,178,746,no,0,433,443
1,99,1115,no,0,553,554
2,98,381,no,0,344,344
3,297,99,no,0,142,132
1,259,809,no,0,551,552
1,59,724,no,0,454,455
1,79,653,no,0,453,454
6,576,261,no,0,221,211
2,278,571,no,0,431,442
1,29,455,no,0,355,355
2,228,14,no,0,142,143
4,286,185,no,0,224,222
1,39,311,no,0,254,255
1,53,123,no,0,154,155
1,19,85,no,0,155,155
1,145,45,no,0,152,153
9,595,553,no,0,413,411
7,571,535,no,0,413,411
15,467,171,no,0,215,211
1,19,1114,no,0,555,555
1,44,848,no,0,554,555
1,99,464,no,0,352,354
1,104,436,no,0,352,354
1,39,388,no,0,354,355
2,248,345,no,0,242,242
2,198,133,no,0,143,143
1,214,30,no,0,151,153
1,19,693,no,0,455,455
4,80,980,no,0,525,524
6,1787,205,no,0,221,211
6,362,130,no,0,124,112
1,71,500,no,0,353,355
1,24,312,no,0,255,255
4,343,106,no,0,133,122
1,89,21,no,0,153,154
12,289,203,no,0,215,212
10,377,589,no,0,414,412
3,162,646,no,0,424,433
2,108,718,no,0,434,444
3,197,1047,no,0,524,533
1,149,1082,no,0,552,553
2,198,71,no,0,143,143
1,71,857,no,0,553,555
1,133,830,no,0,552,554
1,29,828,no,0,555,555
1,52,641,no,0,454,455
1,53,514,no,0,454,455
1,99,100,no,0,153,154
9,930,1095,no,0,511,511
6,285,709,no,0,415,412
3,203,777,no,0,524,533
1,239,564,no,0,451,453
1,44,459,no,0,354,355
1,19,67,no,0,155,155
9,700,165,no,0,214,211
3,227,508,no,0,333,333
15,511,25,no,0,115,111
1,49,1045,no,0,554,555
1,143,508,no,0,352,353
1,161,487,no,0,351,353
1,210,323,no,0,251,253
34,2083,207,no,0,211,211
16,788,477,no,0,312,311
6,346,389,no,0,315,312
3,132,849,no,0,525,534
2,78,557,no,0,435,444
1,48,711,no,0,454,455
2,298,592,no,0,431,442
2,148,357,no,0,343,343
1,379,547,no,0,451,452
1,19,226,no,0,255,255
1,12,185,no,0,255,255
7,447,722,no,0,413,412
2,153,640,no,0,433,443
3,391,200,no,0,231,232
3,205,1065,no,0,524,533
1,57,821,no,0,554,555
1,199,753,no,0,551,553
1,69,613,no,0,453,455
9,1255,686,no,0,411,411
9,367,675,no,0,414,412
21,629,81,no,0,115,111
8,419,70,no,0,124,112
5,359,130,no,0,133,122
9,565,25,no,0,123,111
11,304,67,no,0,115,112
2,134,1012,no,0,534,544
1,119,801,no,0,552,554
1,94,725,no,0,453,454
1,107,504,no,0,352,354
5,195,74,no,0,135,123
1,62,143,no,0,253,255
2,118,38,no,0,144,144
2,186,456,no,0,342,343
2,212,123,no,0,143,143
3,332,128,no,0,141,132
5,663,129,no,0,131,121
1,59,32,no,0,154,155
1,84,601,no,0,453,454
3,447,218,no,0,231,232
1,49,576,no,0,454,455
1,129,547,no,0,452,454
9,464,255,no,0,215,211
4,210,1093,no,0,524,523
2,148,577,no,0,433,443
8,166,130,no,0,125,113
1,44,445,no,0,354,355
15,822,589,no,0,412,411
1,49,1059,no,0,554,555
1,79,450,no,0,353,354
1,49,360,no,0,354,355
1,89,319,no,0,253,254
6,393,304,yes,40,223,212
9,325,329,no,0,215,212
4,396,961,no,0,521,522
1,16,1031,no,0,555,555
3,307,753,no,0,522,532
1,103,984,no,0,553,554
1,189,814,no,0,551,553
3,87,449,no,0,335,334
1,29,746,no,0,455,455
3,162,114,no,0,143,133
1,129,375,no,0,352,354
1,209,275,no,0,251,253
1,85,11,no,0,153,154
6,424,1114,no,0,513,512
3,197,388,no,0,333,333
3,162,105,no,0,143,133
1,79,634,no,0,453,454
1,159,445,no,0,351,353
57,2699,298,no,0,211,211
1,71,511,no,0,353,355
18,788,176,no,0,213,211
20,1983,143,no,0,211,211
1,119,732,no,0,452,454
1,35,568,no,0,455,455
1,49,430,no,0,354,355
2,218,758,no,0,532,543
21,1126,21,no,0,113,111
7,307,197,no,0,224,212
14,808,254,no,0,213,211
1,117,1031,no,0,552,554
5,403,388,no,0,322,322
1,49,581,no,0,454,455
3,222,213,no,0,233,233
1,139,416,no,0,352,354
1,59,414,no,0,354,355
2,88,247,no,0,244,244
13,917,49,no,0,114,111
12,517,74,no,0,115,111
1,29,637,no,0,455,455
19,1485,539,no,0,411,411
4,124,743,no,0,425,424
2,114,884,no,0,534,544
24,1575,17,no,0,112,111
4,488,438,no,0,322,321
1,39,935,no,0,555,555
1,254,148,no,0,251,252
3,570,270,no,0,231,231
22,1461,368,no,0,311,311
3,482,561,no,0,421,431
3,400,1005,no,0,521,532
3,200,688,no,0,424,433
1,129,1051,no,0,552,554
10,937,30,no,0,121,111
1,233,466,no,0,351,353
1,29,455,no,0,355,355
1,99,406,no,0,352,354
1,49,316,no,0,254,255
2,38,297,no,0,245,245
20,2110,836,no,0,511,511
23,1254,17,no,0,113,111
3,157,93,no,0,144,133
8,437,371,no,0,314,312
2,130,499,no,0,344,344
2,284,767,no,0,531,542
2,135,465,no,0,343,344
3,496,136,no,0,141,131
4,757,119,no,0,131,121
1,22,620,no,0,455,455
2,223,417,no,0,342,343
1,53,512,no,0,354,355
2,213,185,no,0,242,243
4,289,116,no,0,133,122
1,89,290,no,0,253,254
1,224,121,no,0,151,153
1,84,24,no,0,153,154
2,112,339,no,0,244,244
3,1710,674,no,0,421,431
4,442,725,no,0,421,422
2,94,746,no,0,434,444
1,106,686,yes,113,452,454
1,39,262,no,0,254,255
1,22,668,no,0,455,455
2,178,1047,no,0,533,543
2,38,46,no,0,145,145
2,33,627,no,0,435,445
1,67,389,no,0,353,355
1,199,72,no,0,151,153
1,149,1099,no,0,552,553
2,309,511,no,0,341,342
1,49,730,no,0,454,455
1,79,689,no,0,453,454
4,261,994,no,0,523,522
1,65,752,no,0,554,555
2,173,9,no,0,143,143
2,158,996,no,0,533,543
1,159,1101,no,0,552,553
1,79,422,no,0,353,354
1,29,77,no,0,155,155
3,187,889,no,0,524,533
6,317,592,no,0,414,412
1,119,613,no,0,452,454
1,129,522,yes,190,452,454
2,338,7,no,0,141,142
2,43,239,no,0,245,245
15,1121,382,no,0,311,311
5,244,514,no,0,415,422
2,178,1011,no,0,533,543
6,412,4,no,0,124,112
1,349,777,no,0,551,552
1,527,724,no,0,451,451
1,209,563,no,0,451,453
2,238,406,no,0,342,343
1,44,288,no,0,254,255
1,39,79,no,0,155,155
1,479,1050,no,0,551,551
4,155,386,no,0,325,323
3,211,141,no,0,233,233
2,169,115,no,0,143,143
7,611,764,no,0,512,511
12,603,527,no,0,413,411
2,114,310,no,0,244,244
3,461,373,no,0,331,331
1,148,920,no,0,552,553
1,39,913,no,0,555,555
2,106,865,no,0,535,544
1,124,732,no,0,452,454
8,499,248,no,0,215,211
2,128,609,no,0,434,444
1,74,669,no,0,453,455
1,157,466,yes,20,351,353
1,79,352,no,0,353,354
3,290,687,no,0,422,432
7,753,862,no,0,512,511
3,263,863,no,0,523,532
6,1003,542,no,0,411,411
3,191,436,no,0,334,333
1,109,661,no,0,452,454
1,69,618,no,0,453,455
4,724,512,no,0,321,321
2,283,570,no,0,431,442
2,228,200,no,0,242,243
1,31,507,no,0,355,355
1,44,368,no,0,354,355
1,52,379,no,0,354,355
1,49,179,no,0,254,255
4,316,53,no,0,133,122
1,294,37,no,0,151,152
3,187,1,no,0,143,133
3,242,821,no,0,523,532
4,163,548,no,0,424,423
6,979,604,no,0,411,411
2,353,277,no,0,241,242
1,35,731,no,0,455,455
1,169,977,no,0,551,553
2,411,431,no,0,341,342
1,114,428,no,0,352,354
4,121,56,no,0,135,124
2,287,140,no,0,142,142
1,224,231,no,0,251,253
1,79,170,no,0,253,254
8,403,148,no,0,215,212
5,235,757,no,0,515,523
4,801,599,no,0,421,421
7,607,723,yes,60,413,411
4,297,647,no,0,422,422
2,293,445,no,0,341,342
1,119,940,no,0,552,554
1,116,865,no,0,553,554
1,89,752,yes,60,553,554
1,94,756,no,0,553,554
1,59,318,no,0,254,255
1,79,681,no,0,453,454
4,543,247,no,0,222,221
5,505,16,no,0,132,121
1,154,578,no,0,451,453
3,522,513,no,0,331,331
2,318,59,no,0,141,142
2,228,487,no,0,342,343
2,187,428,no,0,342,343
2,72,109,no,0,145,145
2,36,16,yes,15,145,145
1,204,56,no,0,151,153
6,439,29,no,0,124,112
2,56,401,no,0,345,345
1,219,793,no,0,551,553
1,79,697,no,0,453,454
3,612,358,no,0,331,331
1,279,442,no,0,351,352
1,49,361,no,0,354,355
1,74,284,no,0,253,255
1,159,114,no,0,151,153
5,588,823,no,0,512,521
10,703,1045,no,0,512,511
5,203,714,no,0,415,423
4,151,443,no,0,325,323
4,309,751,no,0,522,522
2,33,49,no,0,145,145
2,378,739,no,0,431,442
1,74,778,no,0,553,555
1,129,767,no,0,552,554
1,79,638,no,0,453,454
2,118,616,no,0,434,444
1,79,517,no,0,453,454
1,199,18,no,0,151,153
5,134,875,no,0,515,524
2,118,947,no,0,534,544
1,143,836,no,0,552,553
1,195,536,no,0,451,453
1,39,415,no,0,354,355
1,199,25,yes,30,151,153
6,686,23,no,0,122,111
4,256,464,no,0,324,322
6,309,980,no,0,514,512
3,155,266,no,0,234,233
2,326,72,no,0,141,142
1,49,834,no,0,554,555
